,Fixed telephone subscriptions,Urban population,Rural population,"Population ages 65 and above, male","Population ages 65 and above, total","Population ages 65 and above, female","Population ages 15-64, total","Population ages 15-64, male","Population ages 15-64, female","Population ages 0-14, male","Population ages 0-14, total","Population ages 0-14, female","Agriculture, forestry, and fishing, value added (current US$)","Industry (including construction), value added (current US$)","Manufacturing, value added (current US$)","Services, value added (current US$)",Mobile cellular subscriptions,Fixed broadband subscriptions,"Air transport, registered carrier departures worldwide",Country
1979,260400.0,7750942.0,10416039.0,283405.0,578969.0,295564.0,9112626.0,4605974.0,4506652.0,4375475.0,8475386.0,4099911.0,,,,,0.0,,34800.0,Algeria
1980,311400.0,8159500.0,10579878.0,285647.0,588249.0,302603.0,9454469.0,4782813.0,4671657.0,4483908.0,8696660.0,4212752.0,,,,,0.0,,36500.0,Algeria
1981,362900.0,8595873.0,10755484.0,288536.0,599314.0,310778.0,9818280.0,4970814.0,4847466.0,4600249.0,8933764.0,4333515.0,,,,,0.0,,38200.0,Algeria
1982,408211.0,9060643.0,10939453.0,292406.0,612593.0,320187.0,10205109.0,5170670.0,5034439.0,4722030.0,9182394.0,4460364.0,,,,,0.0,,38700.0,Algeria
1983,445779.0,9552860.0,11129251.0,297547.0,628345.0,330798.0,10615287.0,5382769.0,5232518.0,4847006.0,9438480.0,4591474.0,,,,,0.0,,40300.0,Algeria
1984,465309.0,10071860.0,11321670.0,304314.0,646706.0,342392.0,11049456.0,5607721.0,5441735.0,4972921.0,9697367.0,4724446.0,,,,,0.0,,43400.0,Algeria
1985,537056.0,10616712.0,11516193.0,312812.0,667925.0,355113.0,11508322.0,5845740.0,5662582.0,5098663.0,9956659.0,4857996.0,,,,,0.0,,46200.0,Algeria
1986,578571.0,11180415.0,11702138.0,322578.0,691740.0,369162.0,11985995.0,6093349.0,5892646.0,5218659.0,10204818.0,4986159.0,,,,,0.0,,50500.0,Algeria
1987,634859.0,11727481.0,11858620.0,332791.0,716183.0,383391.0,12442958.0,6330874.0,6112084.0,5325787.0,10426960.0,5101173.0,,,,,0.0,,48400.0,Algeria
1988,697209.0,12245391.0,11997627.0,343995.0,741334.0,397339.0,12880345.0,6559356.0,6320988.0,5419254.0,10621339.0,5202086.0,,,,,0.0,,49400.0,Algeria
1989,749851.0,12767819.0,12121688.0,356098.0,767598.0,411500.0,13329909.0,6794075.0,6535834.0,5501061.0,10792000.0,5290939.0,,,,,0.0,,45700.0,Algeria
1990,812000.0,13291089.0,12226985.0,368233.0,794224.0,425991.0,13789483.0,7033146.0,6756337.0,5569021.0,10934367.0,5365346.0,,,,,470.0,,44100.0,Algeria
1991,883120.0,13817257.0,12316648.0,380620.0,821967.0,441347.0,14250380.0,7271979.0,6978402.0,5629831.0,11061558.0,5431727.0,,,,,4781.0,,45600.0,Algeria
1992,962247.0,14352337.0,12395966.0,393135.0,850766.0,457631.0,14710931.0,7508625.0,7202306.0,5691029.0,11186606.0,5495577.0,,,,,4781.0,,45900.0,Algeria
1993,1068094.0,14891422.0,12462905.0,405903.0,880211.0,474309.0,15182962.0,7749550.0,7433413.0,5743138.0,11291154.0,5548016.0,,,,,4781.0,,45400.0,Algeria
1994,1122409.0,15426535.0,12510471.0,418899.0,909972.0,491072.0,15668783.0,7996595.0,7672187.0,5776401.0,11358252.0,5581851.0,,,,,1348.0,,45500.0,Algeria
1995,1176316.0,15946838.0,12531184.0,431422.0,939900.0,508478.0,16176902.0,8254054.0,7922849.0,5777046.0,11361220.0,5584175.0,,,,,4691.0,,47000.0,Algeria
1996,1278142.0,16455736.0,12528898.0,469484.0,1011420.0,541936.0,16727703.0,8534915.0,8192787.0,5732090.0,11245512.0,5513422.0,,,,,11700.0,,45100.0,Algeria
1997,1400343.0,16961688.0,12514344.0,536556.0,1129536.0,592980.0,17309468.0,8834449.0,8475019.0,5654930.0,11037028.0,5382098.0,,,,,17400.0,,49600.0,Algeria
1998,1477000.0,17449972.0,12474696.0,581497.0,1213931.0,632434.0,17887220.0,9131740.0,8755481.0,5558972.0,10823516.0,5264545.0,,,,,18000.0,,44200.0,Algeria
1999,1600000.0,17939996.0,12406086.0,601475.0,1259677.0,658201.0,18466896.0,9429364.0,9037532.0,5451960.0,10619510.0,5167550.0,5402508000.0,21518162000.0,16770836000.0,18959397000.0,72000.0,,36400.0,Algeria
2000,1761327.0,18439844.0,12334776.0,621551.0,1305966.0,684414.0,19055388.0,9732033.0,9323356.0,5344618.0,10413266.0,5068648.0,4599680000.0,29220248000.0,24644936000.0,18141400000.0,86000.0,,40202.0,Algeria
2001,1880000.0,18942742.0,12258243.0,641734.0,1352757.0,711023.0,19637296.0,10031350.0,9605944.0,5239769.0,10210933.0,4971164.0,5337292000.0,26933459000.0,22025875000.0,19581118000.0,100000.0,,49274.0,Algeria
2002,1950000.0,19449504.0,12175192.0,662201.0,1399434.0,737233.0,20206328.0,10324307.0,9882021.0,5140367.0,10018934.0,4878568.0,5236133000.0,27415624000.0,22008110000.0,20463505000.0,450244.0,,46015.0,Algeria
2003,2079464.0,19965686.0,12090197.0,683167.0,1445212.0,762045.0,20759992.0,10609822.0,10150170.0,5053170.0,9850680.0,4797510.0,6657820000.0,33920473000.0,27868312000.0,23374547000.0,1446927.0,18000.0,44315.0,Algeria
2004,2486720.0,20501248.0,12008938.0,704303.0,1489931.0,785628.0,21301420.0,10889252.0,10412169.0,4984584.0,9718834.0,4734250.0,8055803000.0,43944845000.0,36560840000.0,28658033000.0,4882414.0,36000.0,48531.0,Algeria
2005,2572000.0,21036256.0,11920435.0,724743.0,1533099.0,808356.0,21799276.0,11146681.0,10652596.0,4934992.0,9624314.0,4689322.0,7937300500.0,58362610000.0,50357973000.0,31950330000.0,13661355.0,135000.0,45692.0,Algeria
2006,2841297.0,21596720.0,11838359.0,744457.0,1574737.0,830281.0,22287052.0,11399029.0,10888023.0,4907437.0,9573291.0,4665854.0,8827461000.0,68026294000.0,58372547000.0,36230574000.0,20997954.0,170000.0,44822.0,Algeria
2007,3068409.0,22207752.0,11776076.0,763091.0,1614916.0,851825.0,22796544.0,11662162.0,11134380.0,4905212.0,9572368.0,4667156.0,10218610000.0,76513755000.0,64520552000.0,44843230000.0,27562720.0,287039.0,44136.0,Algeria
2008,3069140.0,22849464.0,11720129.0,780124.0,1653019.0,872895.0,23293706.0,11919257.0,11374448.0,4929179.0,9622867.0,4693688.0,11263262000.0,98899010000.0,83713016000.0,57088900000.0,27031472.0,485000.0,31026.0,Algeria
2009,2576165.0,23520104.0,11675933.0,796725.0,1691558.0,894834.0,23777488.0,12169787.0,11607700.0,4980430.0,9726992.0,4746563.0,12820129000.0,64418080000.0,49216970000.0,55924960000.0,32729824.0,818000.0,52731.0,Algeria
2010,2922731.0,24217376.0,11638969.0,814330.0,1732072.0,917742.0,24238180.0,12408735.0,11829444.0,5059571.0,9886094.0,4826523.0,13648522000.0,80551125000.0,62927647000.0,63267470000.0,32780164.0,900000.0,53088.0,Algeria
2011,3059336.0,24935852.0,11607690.0,834248.0,1776198.0,941950.0,24667114.0,12631371.0,12035743.0,5166560.0,10100229.0,4933669.0,16222239000.0,98286710000.0,79192180000.0,80938950000.0,35615930.0,980752.0,53286.0,Algeria
2012,3289363.0,25678116.0,11582446.0,857627.0,1826911.0,969283.0,25063164.0,12836375.0,12226790.0,5301988.0,10370488.0,5068499.0,18335908000.0,99012780000.0,78938710000.0,84678260000.0,37527704.0,1154748.0,54292.0,Algeria
2013,3132829.0,26439316.0,11561310.0,886735.0,1887652.0,1000918.0,25412580.0,13014717.0,12397862.0,5469643.0,10700395.0,5230752.0,20663212000.0,92091050000.0,70370484000.0,88525520000.0,39517044.0,1280000.0,55516.0,Algeria
2014,3098787.0,27217778.0,11542390.0,923821.0,1962592.0,1038771.0,25723552.0,13170792.0,12552758.0,5661121.0,11074025.0,5412903.0,21993350000.0,89672570000.0,66144340000.0,93839600000.0,43298176.0,1599692.0,60066.0,Algeria
2015,3267592.0,28015534.0,11527620.0,969350.0,2052589.0,1083240.0,26021776.0,13320111.0,12701666.0,5862771.0,11468788.0,5606017.0,19218256000.0,58727944000.0,38462540000.0,80531760000.0,43227644.0,2269348.0,65940.0,Algeria
2016,3404709.0,28826080.0,11513248.0,1021728.0,2153971.0,1132244.0,26311328.0,13465307.0,12846022.0,6069279.0,11874029.0,5804749.0,19556327000.0,54809924000.0,34702900000.0,78885930000.0,47041320.0,2859567.0,73465.0,Algeria
2017,4100982.0,29639704.0,11496842.0,1077971.0,2262310.0,1184339.0,26594764.0,13607698.0,12987065.0,6275644.0,12279473.0,6003829.0,19996440000.0,61797230000.0,40685375000.0,81026195000.0,45845664.0,3210267.0,74714.0,Algeria
2018,4200919.0,30451166.0,11475841.0,1137048.0,2377432.0,1240384.0,26884238.0,13753676.0,13130562.0,6471879.0,12665338.0,6193458.0,20769270000.0,67874492000.0,46438756000.0,79212650000.0,47154264.0,3067022.0,77463.0,Algeria
2019,4635217.0,31255632.0,11449736.0,1198834.0,2500415.0,1301580.0,27191520.0,13909340.0,13282181.0,6648729.0,13013432.0,6364703.0,21189591000.0,63289786000.0,40986993000.0,79697890000.0,45425532.0,3582739.0,76049.0,Algeria
2020,4785763.0,32038216.0,11413449.0,1254377.0,2614691.0,1360314.0,27520308.0,14075963.0,13444344.0,6802559.0,13316668.0,6514109.0,20496746000.0,47435690000.0,27297858000.0,70679585000.0,45555670.0,3790459.0,18719.0,Algeria
2021,5097059.0,32807002.0,11370967.0,1309613.0,2731082.0,1421470.0,27878916.0,14257814.0,13621101.0,6929818.0,13567972.0,6638154.0,21246160000.0,63454917000.0,42383487000.0,71780570000.0,47028684.0,4177035.0,,Algeria
1960,,13298.0,6787.0,244.0,526.0,283.0,9725.0,4912.0,4813.0,5159.0,9833.0,4675.0,,,,,0.0,,,American Samoa
1961,,13745.0,6881.0,246.0,529.0,283.0,10081.0,5117.0,4964.0,5223.0,10015.0,4792.0,,,,,,,,American Samoa
1962,,14267.0,7005.0,246.0,526.0,280.0,10499.0,5348.0,5151.0,5315.0,10247.0,4932.0,,,,,,,,American Samoa
1963,,14814.0,7135.0,247.0,529.0,282.0,10905.0,5568.0,5336.0,5431.0,10516.0,5085.0,,,,,,,,American Samoa
1964,,15387.0,7269.0,254.0,541.0,288.0,11295.0,5776.0,5519.0,5568.0,10820.0,5252.0,,,,,,,,American Samoa
1965,,15984.0,7407.0,263.0,556.0,293.0,11685.0,5973.0,5712.0,5721.0,11151.0,5430.0,,,,,0.0,,,American Samoa
1966,,16584.0,7538.0,276.0,575.0,299.0,12064.0,6170.0,5894.0,5874.0,11483.0,5610.0,,,,,,,,American Samoa
1967,,17186.0,7662.0,294.0,602.0,308.0,12439.0,6375.0,6064.0,6019.0,11808.0,5789.0,,,,,,,,American Samoa
1968,,17817.0,7791.0,312.0,631.0,320.0,12836.0,6586.0,6250.0,6169.0,12140.0,5971.0,,,,,,,,American Samoa
1969,,18472.0,7924.0,324.0,654.0,330.0,13268.0,6806.0,6462.0,6322.0,12473.0,6152.0,,,,,,,,American Samoa
1970,,19056.0,8019.0,331.0,672.0,340.0,13705.0,7019.0,6685.0,6439.0,12698.0,6258.0,,,,,0.0,,,American Samoa
1971,,19531.0,8062.0,338.0,687.0,350.0,14110.0,7197.0,6914.0,6529.0,12796.0,6268.0,,,,,,,,American Samoa
1972,,19976.0,8087.0,346.0,701.0,355.0,14493.0,7348.0,7144.0,6621.0,12869.0,6249.0,,,,,,,,American Samoa
1973,,20420.0,8109.0,359.0,719.0,360.0,14863.0,7491.0,7373.0,6716.0,12946.0,6231.0,,,,,,,,American Samoa
1974,,20879.0,8133.0,370.0,738.0,368.0,15238.0,7645.0,7592.0,6803.0,13036.0,6233.0,,,,,,,,American Samoa
1975,,21397.0,8176.0,381.0,758.0,377.0,15661.0,7855.0,7806.0,6871.0,13154.0,6282.0,,,,,0.0,,,American Samoa
1976,,21966.0,8232.0,394.0,784.0,390.0,16138.0,8111.0,8028.0,6920.0,13276.0,6357.0,,,,,0.0,,,American Samoa
1977,,22533.0,8283.0,408.0,817.0,408.0,16635.0,8372.0,8263.0,6956.0,13364.0,6408.0,,,,,0.0,,,American Samoa
1978,,23099.0,8329.0,429.0,857.0,428.0,17140.0,8635.0,8505.0,6985.0,13431.0,6446.0,,,,,0.0,,,American Samoa
1979,,23672.0,8373.0,449.0,895.0,446.0,17655.0,8900.0,8755.0,7014.0,13495.0,6481.0,,,,,0.0,,,American Samoa
1980,,24444.0,8442.0,465.0,928.0,463.0,18286.0,9229.0,9057.0,7100.0,13673.0,6573.0,,,,,0.0,,,American Samoa
1981,,25559.0,8500.0,485.0,973.0,489.0,19066.0,9654.0,9413.0,7268.0,14020.0,6752.0,,,,,0.0,,,American Samoa
1982,4600.0,26788.0,8579.0,511.0,1028.0,517.0,19907.0,10114.0,9792.0,7466.0,14433.0,6966.0,,,,,0.0,,,American Samoa
1983,4600.0,28076.0,8659.0,543.0,1086.0,543.0,20781.0,10583.0,10198.0,7679.0,14867.0,7189.0,,,,,0.0,,,American Samoa
1984,4650.0,29429.0,8739.0,577.0,1148.0,571.0,21687.0,11059.0,10627.0,7914.0,15333.0,7420.0,,,,,0.0,,,American Samoa
1985,4700.0,30843.0,8820.0,607.0,1206.0,600.0,22617.0,11543.0,11075.0,8176.0,15840.0,7665.0,,,,,0.0,,,American Samoa
1986,4750.0,32321.0,8900.0,633.0,1260.0,626.0,23568.0,12029.0,11538.0,8468.0,16394.0,7926.0,,,,,0.0,,,American Samoa
1987,4800.0,33862.0,8980.0,662.0,1316.0,655.0,24527.0,12520.0,12007.0,8792.0,16999.0,8207.0,,,,,0.0,,,American Samoa
1988,4850.0,35474.0,9058.0,694.0,1383.0,689.0,25492.0,13014.0,12477.0,9145.0,17657.0,8512.0,,,,,0.0,,,American Samoa
1989,4900.0,37152.0,9136.0,726.0,1455.0,729.0,26464.0,13515.0,12949.0,9521.0,18370.0,8849.0,,,,,0.0,,,American Samoa
1990,5500.0,38708.0,9110.0,747.0,1520.0,773.0,27284.0,13944.0,13340.0,9847.0,19014.0,9168.0,,,,,0.0,,,American Samoa
1991,5500.0,40118.0,8874.0,760.0,1574.0,814.0,27901.0,14270.0,13630.0,10086.0,19517.0,9430.0,,,,,0.0,,,American Samoa
1992,6000.0,41459.0,8619.0,779.0,1628.0,849.0,28471.0,14571.0,13901.0,10307.0,19979.0,9672.0,,,,,700.0,,,American Samoa
1993,8000.0,42809.0,8365.0,796.0,1678.0,882.0,29045.0,14869.0,14176.0,10532.0,20450.0,9918.0,,,,,900.0,,,American Samoa
1994,9500.0,44176.0,8112.0,810.0,1721.0,912.0,29630.0,15172.0,14459.0,10768.0,20936.0,10168.0,,,,,1200.0,,,American Samoa
1995,9800.0,45540.0,7861.0,818.0,1751.0,933.0,30219.0,15468.0,14751.0,11012.0,21431.0,10419.0,,,,,1250.0,,,American Samoa
1996,10000.0,46893.0,7607.0,818.0,1769.0,951.0,30810.0,15761.0,15049.0,11258.0,21921.0,10663.0,,,,,1300.0,,,American Samoa
1997,10100.0,48226.0,7352.0,818.0,1783.0,965.0,31411.0,16060.0,15350.0,11490.0,22384.0,10894.0,,,,,1400.0,,,American Samoa
1998,10200.0,49509.0,7094.0,817.0,1793.0,977.0,32006.0,16360.0,15647.0,11697.0,22803.0,11106.0,,,,,1500.0,,,American Samoa
1999,10200.0,50758.0,6836.0,821.0,1808.0,987.0,32588.0,16649.0,15940.0,11890.0,23198.0,11308.0,,,,,1800.0,,,American Samoa
2000,10252.0,51584.0,6646.0,844.0,1852.0,1007.0,32997.0,16838.0,16158.0,11975.0,23382.0,11406.0,,,,,1992.0,,,American Samoa
2001,12587.0,51611.0,6713.0,875.0,1916.0,1040.0,33167.0,16899.0,16267.0,11900.0,23242.0,11342.0,,,,,2156.0,,,American Samoa
2002,14053.0,51425.0,6752.0,909.0,1978.0,1069.0,33248.0,16909.0,16340.0,11752.0,22951.0,11199.0,,,109000000.0,,2036.0,,,American Samoa
2003,10713.0,51160.0,6781.0,942.0,2043.0,1101.0,33301.0,16900.0,16401.0,11577.0,22597.0,11020.0,,,108000000.0,,2100.0,,,American Samoa
2004,10354.0,50825.0,6801.0,972.0,2102.0,1129.0,33351.0,16889.0,16462.0,11372.0,22173.0,10800.0,,,79000000.0,,2250.0,,,American Samoa
2005,10400.0,50441.0,6813.0,997.0,2143.0,1146.0,33435.0,16895.0,16540.0,11131.0,21676.0,10544.0,,,68000000.0,,,,,American Samoa
2006,10400.0,50017.0,6820.0,1014.0,2170.0,1155.0,33542.0,16916.0,16626.0,10862.0,21125.0,10263.0,,,67000000.0,,,,,American Samoa
2007,10400.0,49561.0,6822.0,1030.0,2193.0,1164.0,33645.0,16936.0,16708.0,10575.0,20545.0,9970.0,,,77000000.0,,,,,American Samoa
2008,10400.0,49072.0,6819.0,1040.0,2203.0,1163.0,33710.0,16935.0,16775.0,10290.0,19978.0,9688.0,,,112000000.0,,,,,American Samoa
2009,10400.0,48554.0,6812.0,1039.0,2195.0,1155.0,33691.0,16888.0,16803.0,10032.0,19480.0,9448.0,,,163000000.0,,,,,American Samoa
2010,10400.0,48044.0,6805.0,1047.0,2216.0,1169.0,33669.0,16842.0,16827.0,9770.0,18964.0,9194.0,,,41000000.0,,,,3420.5708,American Samoa
2011,,47522.0,6788.0,1070.0,2268.0,1198.0,33647.0,16798.0,16849.0,9490.0,18394.0,8903.0,,,21000000.0,,,,3577.6138,American Samoa
2012,10000.0,46937.0,6754.0,1094.0,2324.0,1231.0,33521.0,16699.0,16823.0,9222.0,17846.0,8625.0,,,89000000.0,,,,3963.0037,American Samoa
2013,10000.0,46290.0,6705.0,1123.0,2393.0,1270.0,33300.0,16550.0,16751.0,8955.0,17302.0,8348.0,,,93000000.0,,,,8580.0,American Samoa
2014,9900.0,45579.0,6638.0,1151.0,2465.0,1313.0,33003.0,16368.0,16634.0,8679.0,16750.0,8070.0,,,77000000.0,,,,9144.0,American Samoa
2015,10000.0,44812.0,6556.0,1180.0,2542.0,1362.0,32646.0,16168.0,16478.0,8390.0,16180.0,7789.0,,,94000000.0,,,,,American Samoa
2016,,43990.0,6458.0,1209.0,2627.0,1419.0,32236.0,15951.0,16285.0,8080.0,15585.0,7504.0,,,92000000.0,,,,,American Samoa
2017,,43117.0,6346.0,1233.0,2714.0,1481.0,31783.0,15718.0,16065.0,7751.0,14966.0,7215.0,,,67000000.0,,,,,American Samoa
2018,,42203.0,6221.0,1257.0,2802.0,1544.0,31297.0,15471.0,15827.0,7406.0,14326.0,6920.0,,,89000000.0,,,,,American Samoa
2019,10000.0,41239.0,6082.0,1282.0,2889.0,1608.0,30760.0,15199.0,15562.0,7055.0,13672.0,6617.0,,,80000000.0,,,,,American Samoa
2020,10000.0,40255.0,5934.0,1309.0,2981.0,1672.0,30184.0,14901.0,15282.0,6711.0,13025.0,6313.0,,,109000000.0,,,,,American Samoa
2021,,39257.0,5778.0,1341.0,3082.0,1742.0,29563.0,14570.0,14992.0,6378.0,12390.0,6012.0,,,,,,,,American Samoa
1960,,5519.0,3924.0,245.0,643.0,397.0,6261.0,3183.0,3078.0,1345.0,2539.0,1194.0,,,,,0.0,,,Andorra
1961,,6230.0,3986.0,255.0,658.0,403.0,6761.0,3442.0,3319.0,1489.0,2797.0,1308.0,,,,,,,,Andorra
1962,,6990.0,4024.0,263.0,665.0,402.0,7275.0,3708.0,3567.0,1641.0,3074.0,1433.0,,,,,,,,Andorra
1963,,7799.0,4040.0,274.0,672.0,398.0,7804.0,3987.0,3817.0,1794.0,3362.0,1568.0,,,,,,,,Andorra
1964,,8655.0,4035.0,287.0,688.0,402.0,8348.0,4284.0,4065.0,1946.0,3654.0,1709.0,,,,,,,,Andorra
1965,500.0,9554.0,4009.0,302.0,714.0,412.0,8913.0,4593.0,4320.0,2091.0,3936.0,1845.0,,,,,0.0,,,Andorra
1966,500.0,10559.0,3987.0,324.0,748.0,425.0,9525.0,4931.0,4595.0,2266.0,4272.0,2007.0,,,,,,,,Andorra
1967,500.0,11752.0,3993.0,353.0,800.0,447.0,10229.0,5327.0,4902.0,2502.0,4717.0,2214.0,,,,,,,,Andorra
1968,500.0,13080.0,3999.0,391.0,868.0,477.0,11022.0,5775.0,5248.0,2758.0,5189.0,2431.0,,,,,,,,Andorra
1969,500.0,14468.0,3981.0,435.0,945.0,511.0,11889.0,6260.0,5629.0,2988.0,5615.0,2627.0,,,,,,,,Andorra
1970,1890.0,15919.0,3941.0,484.0,1028.0,545.0,12837.0,6790.0,6047.0,3189.0,5995.0,2806.0,,,,,0.0,,,Andorra
1971,1890.0,17437.0,3885.0,533.0,1113.0,581.0,13860.0,7362.0,6498.0,3371.0,6349.0,2978.0,,,,,,,,Andorra
1972,1890.0,19019.0,3813.0,585.0,1202.0,618.0,14951.0,7975.0,6976.0,3538.0,6678.0,3141.0,,,,,,,,Andorra
1973,1890.0,20665.0,3728.0,642.0,1301.0,659.0,16109.0,8627.0,7483.0,3688.0,6983.0,3295.0,,,,,,,,Andorra
1974,1890.0,22371.0,3632.0,705.0,1412.0,707.0,17319.0,9310.0,8010.0,3824.0,7272.0,3448.0,,,,,,,,Andorra
1975,3857.0,24116.0,3524.0,778.0,1541.0,763.0,18557.0,10009.0,8548.0,3945.0,7543.0,3597.0,,,,,0.0,,,Andorra
1976,4174.0,25891.0,3403.0,857.0,1680.0,823.0,19811.0,10714.0,9097.0,4060.0,7803.0,3742.0,,,,,0.0,,,Andorra
1977,4713.0,27675.0,3274.0,940.0,1828.0,889.0,21073.0,11419.0,9654.0,4166.0,8048.0,3881.0,,,,,0.0,,,Andorra
1978,5543.0,29440.0,3134.0,1029.0,1992.0,963.0,22323.0,12117.0,10206.0,4255.0,8259.0,4005.0,,,,,0.0,,,Andorra
1979,6329.0,31157.0,2985.0,1128.0,2177.0,1050.0,23555.0,12807.0,10748.0,4316.0,8410.0,4095.0,,,,,0.0,,,Andorra
1980,7026.0,32785.0,2826.0,1233.0,2379.0,1146.0,24780.0,13486.0,11294.0,4333.0,8451.0,4118.0,,,,,0.0,,,Andorra
1981,8944.0,34324.0,2663.0,1342.0,2590.0,1249.0,26019.0,14163.0,11857.0,4301.0,8378.0,4078.0,,,,,0.0,,,Andorra
1982,10385.0,36079.0,2519.0,1448.0,2791.0,1343.0,27309.0,14822.0,12488.0,4372.0,8497.0,4125.0,,,,,0.0,,,Andorra
1983,12000.0,38042.0,2390.0,1554.0,2986.0,1432.0,28647.0,15469.0,13179.0,4541.0,8799.0,4258.0,,,,,0.0,,,Andorra
1984,13000.0,39924.0,2257.0,1663.0,3198.0,1535.0,30006.0,16132.0,13874.0,4642.0,8977.0,4335.0,,,,,0.0,,,Andorra
1985,14000.0,41688.0,2121.0,1780.0,3433.0,1653.0,31376.0,16804.0,14573.0,4656.0,9000.0,4344.0,,,,,0.0,,,Andorra
1986,15588.0,43473.0,2132.0,1909.0,3695.0,1786.0,32826.0,17554.0,15271.0,4699.0,9084.0,4385.0,,,,,0.0,,,Andorra
1987,16885.0,45338.0,2297.0,2052.0,3991.0,1938.0,34363.0,18388.0,15975.0,4797.0,9282.0,4484.0,,,,,0.0,,,Andorra
1988,17911.0,47185.0,2469.0,2213.0,4326.0,2113.0,35910.0,19232.0,16678.0,4863.0,9418.0,4556.0,,,,,0.0,,,Andorra
1989,19427.0,48991.0,2648.0,2388.0,4693.0,2304.0,37445.0,20070.0,17375.0,4902.0,9501.0,4599.0,,,,,0.0,,,Andorra
1990,21502.0,50736.0,2833.0,2576.0,5081.0,2505.0,38959.0,20897.0,18062.0,4916.0,9529.0,4613.0,,,,,0.0,,,Andorra
1991,23416.0,52402.0,3032.0,2731.0,5414.0,2684.0,40463.0,21683.0,18780.0,4937.0,9557.0,4620.0,,,,,0.0,,,Andorra
1992,25302.0,54032.0,3251.0,2860.0,5701.0,2841.0,41960.0,22431.0,19529.0,4979.0,9622.0,4644.0,,,,,770.0,,,Andorra
1993,26760.0,55672.0,3484.0,3013.0,6014.0,3002.0,43434.0,23170.0,20264.0,5029.0,9707.0,4679.0,,,,,780.0,,,Andorra
1994,28362.0,57308.0,3729.0,3184.0,6348.0,3165.0,44876.0,23893.0,20983.0,5087.0,9813.0,4727.0,,,,,784.0,,,Andorra
1995,29795.0,58939.0,3989.0,3373.0,6708.0,3335.0,46281.0,24598.0,21683.0,5150.0,9939.0,4788.0,,,,,2825.0,,,Andorra
1996,30964.0,59929.0,4218.0,3557.0,7073.0,3517.0,47067.0,24946.0,22122.0,5191.0,10006.0,4816.0,,,,,5488.0,,,Andorra
1997,31980.0,60271.0,4411.0,3726.0,7426.0,3699.0,47233.0,24934.0,22298.0,5207.0,10024.0,4816.0,,,,,8618.0,,,Andorra
1998,32946.0,60575.0,4611.0,3889.0,7768.0,3879.0,47362.0,24914.0,22449.0,5224.0,10056.0,4832.0,,,,,14117.0,,,Andorra
1999,33607.0,60840.0,4815.0,4039.0,8093.0,4055.0,47476.0,24887.0,22590.0,5238.0,10086.0,4848.0,,,,,20600.0,,,Andorra
2000,34215.0,61070.0,5027.0,4183.0,8406.0,4223.0,47593.0,24864.0,22730.0,5238.0,10098.0,4859.0,7388981.0,212124560.0,54744796.0,1094094300.0,23543.0,,,Andorra
2001,34505.0,62432.0,5388.0,4289.0,8652.0,4364.0,48829.0,25495.0,23334.0,5367.0,10339.0,4971.0,6836689.0,230863540.0,53395972.0,1163194600.0,29429.0,,,Andorra
2002,34922.0,64927.0,5922.0,4360.0,8839.0,4479.0,51195.0,26781.0,24414.0,5632.0,10815.0,5184.0,6775833.0,264568050.0,60370788.0,1312478800.0,32790.0,1148.0,,Andorra
2003,35171.0,67408.0,6499.0,4449.0,9044.0,4595.0,53592.0,28092.0,25500.0,5887.0,11270.0,5383.0,9898420.0,365948100.0,85395030.0,1769808100.0,51893.0,3601.0,,Andorra
2004,35040.0,69817.0,7116.0,4549.0,9254.0,4705.0,56003.0,29414.0,26590.0,6119.0,11676.0,5557.0,12006456.0,456828900.0,105810776.0,2165234700.0,58366.0,6282.0,,Andorra
2005,35444.0,72071.0,7755.0,4651.0,9450.0,4799.0,58398.0,30725.0,27672.0,6302.0,11978.0,5676.0,12025867.0,506715600.0,109861960.0,2351598000.0,64560.0,10341.0,,Andorra
2006,36507.0,72044.0,8177.0,4619.0,9395.0,4776.0,58718.0,30833.0,27886.0,6377.0,12108.0,5731.0,12219295.0,558813200.0,118730400.0,2562062600.0,69004.0,14616.0,,Andorra
2007,37153.0,69810.0,8358.0,4424.0,9062.0,4638.0,57020.0,29758.0,27262.0,6353.0,12086.0,5733.0,14577060.0,611606900.0,134341630.0,2947029800.0,63503.0,18526.0,,Andorra
2008,37375.0,67692.0,8363.0,4189.0,8673.0,4485.0,55375.0,28705.0,26670.0,6297.0,12007.0,5709.0,16625165.0,630525800.0,146140320.0,3079097600.0,64202.0,20672.0,,Andorra
2009,37882.0,65663.0,8189.0,3922.0,8235.0,4313.0,53732.0,27661.0,26072.0,6205.0,11884.0,5680.0,15393165.0,542581250.0,132731310.0,2793859300.0,64549.0,22941.0,,Andorra
2010,38171.0,63522.0,7997.0,3640.0,7742.0,4102.0,52106.0,26618.0,25488.0,6049.0,11671.0,5622.0,16094392.0,452830430.0,127641520.0,2656171300.0,65495.0,24502.0,,Andorra
